Mean data for UKR  Province= 12: Kiev City,  from 2016 to 2018<br>The data below were extracted from weekly files like: ../NPP_VH/4km/ts_L1_v1/ByWeek/VHP_L1_Mean_201601.txt<br><tt><pre>year,week,, provinceID, SMN,SMT,VCI,TCI,VHI
2016 50  0.182,265.54, 50.02, 53.99, 52.00
2016 51  0.180,265.33, 51.35, 49.08, 50.22
2016 52  0.177,265.32, 52.74, 42.99, 47.87
2017 01  0.177,265.90, 54.25, 39.54, 46.90
2017 02  0.177,266.08, 52.21, 40.78, 46.50
2017 03  0.173,266.09, 49.06, 43.80, 46.43
2017 04  0.170,266.52, 50.18, 48.75, 49.47
2017 05  0.172,267.76, 51.61, 46.72, 49.17
2017 06  0.176,269.41, 51.12, 40.69, 45.96
2017 07  0.181,271.55, 50.64, 33.10, 41.92
2017 08  0.189,274.00, 51.53, 26.67, 39.10
2017 09  0.202,276.50, 54.38, 20.36, 37.37
2017 10  0.220,279.13, 57.51, 16.28, 36.90
2017 11  0.240,281.58, 62.20, 11.99, 37.09
2017 12  0.262,283.70, 68.15, 12.68, 40.41
2017 13  0.286,285.77, 75.60, 11.87, 43.74
2017 14  0.315,287.50, 82.61, 11.02, 46.81
2017 15  0.344,288.86, 87.33, 13.42, 50.38
2017 16  0.372,290.00, 87.18, 19.35, 53.26
2017 17  0.399,290.83, 84.47, 27.77, 56.12
2017 18  0.428,291.92, 81.08, 36.16, 58.62
2017 19  0.455,293.07, 76.60, 38.10, 57.35
2017 20  0.477,294.04, 70.15, 40.04, 55.10
2017 21  0.491,294.70, 65.33, 41.76, 53.55
2017 22  0.501,295.24, 59.85, 42.88, 51.37
2017 23  0.508,296.07, 57.81, 38.17, 47.99
2017 24  0.515,296.93, 59.32, 31.50, 45.41
2017 25  0.517,297.21, 58.22, 31.78, 45.00
2017 26  0.515,297.42, 55.73, 29.30, 42.51
2017 27  0.514,297.66, 53.63, 27.40, 40.52
2017 28  0.509,297.49, 53.83, 31.43, 42.63
2017 29  0.501,297.08, 53.17, 38.95, 46.06
2017 30  0.498,297.16, 56.27, 39.75, 48.01
2017 31  0.499,297.44, 58.87, 33.54, 46.21
2017 32  0.494,297.13, 57.98, 30.60, 44.29
2017 33  0.481,295.98, 53.82, 32.80, 43.31
2017 34  0.465,294.77, 51.54, 35.47, 43.51
2017 35  0.458,294.05, 54.51, 28.54, 41.53
2017 36  0.447,292.51, 56.17, 31.21, 43.69
2017 37  0.431,290.41, 56.96, 38.37, 47.67
2017 38  0.414,288.68, 57.01, 42.46, 49.74
2017 39  0.395,287.06, 56.85, 42.20, 49.53
2017 40  0.367,284.61, 52.01, 62.50, 57.26
2017 41  0.331,281.64, 42.62, 76.80, 59.71
2017 42  0.292,278.71, 31.15, 83.11, 57.13
2017 43  0.262,276.73, 28.30, 79.48, 53.89
2017 44  0.237,274.90, 24.80, 73.05, 48.92
2017 45  0.214,273.63, 25.33, 60.69, 43.01
2017 46  0.188,271.88, 24.08, 56.52, 40.30
2017 47  0.175,270.65, 29.44, 45.66, 37.55
2017 48  0.169,269.60, 37.93, 42.65, 40.29
2017 49  0.150,267.66, 38.11, 45.93, 42.02
2017 50  0.142,266.99, 37.80, 45.70, 41.75
2017 51  0.141,267.28, 39.49, 38.86, 39.18
2017 52  0.148,267.28, 43.39, 33.57, 38.48
2018 01  0.157,266.75, 50.00, 35.20, 42.60
2018 02  0.164,266.31, 50.91, 39.09, 45.00
2018 03  0.170,266.77, 52.58, 39.78, 46.18
2018 04  0.172,266.78, 56.50, 47.60, 52.05
2018 05  0.168,266.74, 55.56, 51.39, 53.49
2018 06  0.160,266.55, 49.71, 53.92, 51.84
2018 07  0.152,266.29, 44.16, 56.98, 50.47
2018 08  0.146,266.26, 38.65, 60.31, 49.48
2018 09  0.139,266.37, 33.91, 64.49, 49.20
2018 10  0.134,266.58, 28.26, 71.52, 49.89
2018 11  0.130,266.60, 23.62, 79.41, 51.51
</pre></tt>
