Mean data for UKR  Province= 13: Kirovohrad,  from 2016 to 2018<br>The data below were extracted from weekly files like: ../NPP_VH/4km/ts_L1_v1/ByWeek/VHP_L1_Mean_201601.txt<br><tt><pre>year,week,, provinceID, SMN,SMT,VCI,TCI,VHI
2016 01  0.112,265.18, 36.52, 53.54, 45.01
2016 02  0.104,263.65, 36.03, 62.23, 49.11
2016 03  0.101,263.46, 34.80, 64.87, 49.83
2016 04  0.098,263.95, 34.21, 63.03, 48.62
2016 05  0.099,265.30, 35.20, 55.69, 45.45
2016 06  0.103,267.53, 37.27, 48.77, 43.02
2016 07  0.110,270.24, 39.89, 42.72, 41.31
2016 08  0.119,272.78, 42.16, 36.37, 39.27
2016 09  0.127,274.76, 42.50, 33.40, 37.95
2016 10  0.138,276.73, 41.61, 32.31, 36.96
2016 11  0.191,282.99, 50.70, 18.42, 34.56
2016 12  0.213,285.69, 52.76, 14.77, 33.77
2016 13  0.240,288.38, 56.23, 11.91, 34.07
2016 14  0.273,290.70, 59.34, 10.91, 35.13
2016 15  0.310,292.39, 60.90, 13.23, 37.07
2016 16  0.353,293.80, 62.67, 17.10, 39.88
2016 17  0.392,294.57, 63.60, 26.19, 44.89
2016 18  0.423,294.52, 63.02, 41.87, 52.44
2016 19  0.451,294.54, 60.58, 57.64, 59.11
2016 20  0.477,294.51, 58.42, 67.09, 62.76
2016 21  0.503,294.34, 58.05, 74.31, 66.18
2016 22  0.530,294.40, 58.17, 77.31, 67.74
2016 23  0.560,294.73, 62.85, 75.65, 69.25
2016 24  0.588,295.09, 70.99, 74.65, 72.82
2016 25  0.614,295.58, 79.24, 72.25, 75.75
2016 26  0.632,295.91, 83.64, 70.32, 76.98
2016 27  0.644,296.46, 85.81, 66.15, 75.98
2016 28  0.645,296.94, 86.30, 62.13, 74.22
2016 29  0.639,297.38, 86.25, 59.00, 72.63
2016 30  0.627,297.67, 85.82, 55.31, 70.57
2016 31  0.609,297.84, 84.99, 50.32, 67.65
2016 32  0.585,297.86, 83.66, 46.73, 65.19
2016 33  0.558,297.93, 80.87, 43.97, 62.42
2016 34  0.525,297.80, 76.53, 42.13, 59.33
2016 35  0.493,297.51, 71.39, 37.05, 54.22
2016 36  0.460,297.07, 63.91, 26.90, 45.41
2016 37  0.423,296.04, 55.66, 23.56, 39.61
2016 38  0.389,294.48, 48.35, 25.79, 37.07
2016 39  0.355,292.08, 41.09, 33.23, 37.16
2016 40  0.323,289.23, 35.88, 45.71, 40.79
2016 41  0.294,286.37, 33.51, 55.19, 44.36
2016 42  0.267,283.80, 32.84, 58.81, 45.84
2016 43  0.241,281.52, 32.05, 58.16, 45.13
