Mean data for UKR  Province= 9: Kherson,  from 2016 to 2018<br>The data below were extracted from weekly files like: ../NPP_VH/4km/ts_L1_v1/ByWeek/VHP_L1_Mean_201601.txt<br><tt><pre>year,week,, provinceID, SMN,SMT,VCI,TCI,VHI
2016 01  0.192,274.28, 53.03, 15.64, 34.32
2016 02  0.186,273.30, 52.31, 18.88, 35.57
2016 03  0.185,273.41, 51.43, 17.43, 34.40
2016 04  0.187,274.06, 51.40, 16.02, 33.71
2016 05  0.190,274.93, 52.46, 14.21, 33.34
2016 06  0.195,276.02, 54.24, 13.73, 33.98
2016 07  0.200,277.07, 54.24, 14.83, 34.54
2016 08  0.205,277.99, 53.14, 17.40, 35.27
2016 09  0.205,278.43, 50.80, 21.68, 36.24
2016 10  0.217,279.84, 50.23, 24.14, 37.18
2016 11  0.273,285.07, 59.75, 12.98, 36.36
2016 12  0.296,287.08, 61.69, 12.98, 37.34
2016 13  0.323,288.96, 63.35, 14.93, 39.13
2016 14  0.351,290.67, 64.72, 17.46, 41.08
2016 15  0.378,291.75, 64.95, 23.22, 44.09
2016 16  0.409,292.79, 65.34, 30.25, 47.80
2016 17  0.440,293.57, 65.53, 42.26, 53.89
2016 18  0.464,293.84, 65.18, 54.84, 60.01
2016 19  0.484,294.13, 63.88, 68.11, 66.00
2016 20  0.501,294.52, 63.32, 74.85, 69.09
2016 21  0.514,294.92, 64.99, 77.23, 71.12
2016 22  0.522,295.47, 66.83, 77.41, 72.12
2016 23  0.526,296.10, 69.25, 74.85, 72.05
2016 24  0.526,296.93, 70.50, 72.38, 71.44
2016 25  0.523,298.16, 70.45, 68.03, 69.24
2016 26  0.519,299.21, 69.82, 63.08, 66.45
2016 27  0.512,300.11, 68.66, 58.15, 63.41
2016 28  0.499,300.57, 66.27, 54.94, 60.60
2016 29  0.484,301.03, 64.73, 51.32, 58.02
2016 30  0.467,301.48, 63.11, 46.63, 54.88
2016 31  0.447,301.73, 60.64, 42.36, 51.50
2016 32  0.428,301.72, 57.81, 39.14, 48.48
2016 33  0.412,301.59, 54.45, 37.34, 45.89
2016 34  0.399,301.40, 51.27, 35.20, 43.23
2016 35  0.384,300.88, 47.44, 32.54, 39.99
2016 36  0.371,299.89, 44.52, 28.96, 36.74
2016 37  0.357,298.49, 42.40, 30.07, 36.25
2016 38  0.344,296.67, 42.03, 35.74, 38.90
2016 39  0.336,294.15, 43.39, 45.11, 44.25
2016 40  0.327,291.40, 45.36, 53.80, 49.58
